zeta1	zeta2	posterior
-4.000000000000000083e-02	1.458333333333333148e-01	2.683843592333704927e-11
-4.000000000000000083e-02	1.479166666666666408e-01	4.220900387567683710e-11
-4.000000000000000083e-02	1.500000000000000222e-01	6.622977343549021525e-11
-4.000000000000000083e-02	1.520833333333333481e-01	1.046586229644234824e-10
-4.000000000000000083e-02	1.541666666666666741e-01	1.678144565762276635e-10
-4.000000000000000083e-02	1.562500000000000000e-01	2.739369075533471149e-10
-4.000000000000000083e-02	1.583333333333333259e-01	4.543757644398153402e-10
-4.000000000000000083e-02	1.604166666666666519e-01	7.611778643278087913e-10
-4.000000000000000083e-02	1.624999999999999778e-01	1.277631356497644000e-09
-4.000000000000000083e-02	1.645833333333333037e-01	2.132219346987808673e-09
-4.000000000000000083e-02	1.666666666666666852e-01	3.516160833799543468e-09
-4.000000000000000083e-02	1.687500000000000111e-01	5.704218529530666656e-09
-4.000000000000000083e-02	1.708333333333333370e-01	9.077788176992043004e-09
-4.000000000000000083e-02	1.729166666666666630e-01	1.414880536010810887e-08
-4.000000000000000083e-02	1.749999999999999889e-01	2.158350746933355935e-08
-4.000000000000000083e-02	1.770833333333333148e-01	3.222766939338815971e-08
-4.000000000000000083e-02	1.791666666666666408e-01	4.714027935647739277e-08
-4.000000000000000083e-02	1.812499999999999667e-01	6.764963650940266645e-08
-4.000000000000000083e-02	1.833333333333333481e-01	9.545015457423138902e-08
-4.000000000000000083e-02	1.854166666666666741e-01	1.327518682702091953e-07
-4.000000000000000083e-02	1.875000000000000000e-01	1.824692681188225597e-07
-4.000000000000000083e-02	1.895833333333333259e-01	2.483893813132108609e-07
-4.000000000000000083e-02	1.916666666666666519e-01	3.352037258021782085e-07
-4.000000000000000083e-02	1.937499999999999778e-01	4.482572153939178345e-07
-4.000000000000000083e-02	1.958333333333333037e-01	5.929033173160989685e-07
-4.000000000000000083e-02	1.979166666666666852e-01	7.734901451853513722e-07
-4.000000000000000083e-02	2.000000000000000111e-01	9.922226337047837652e-07
-4.000000000000000083e-02	2.020833333333333370e-01	1.248372843474256544e-06
-4.000000000000000083e-02	2.041666666666666630e-01	1.538419696563402314e-06
-4.000000000000000083e-02	2.062499999999999889e-01	1.857582739932759217e-06
-4.000000000000000083e-02	2.083333333333333148e-01	2.202850827871490326e-06
-4.000000000000000083e-02	2.104166666666666408e-01	2.577091600790873694e-06
-4.000000000000000083e-02	2.124999999999999667e-01	2.993332111165859121e-06
-4.000000000000000083e-02	2.145833333333333481e-01	3.477985482634059271e-06
-4.000000000000000083e-02	2.166666666666666741e-01	4.071750679458875913e-06
-4.000000000000000083e-02	2.187500000000000000e-01	4.827150106687425030e-06
-4.000000000000000083e-02	2.208333333333333259e-01	5.802185742655140449e-06
-4.000000000000000083e-02	2.229166666666666519e-01	7.050375877853937886e-06
-4.000000000000000083e-02	2.249999999999999778e-01	8.608418787904516091e-06
-4.000000000000000083e-02	2.270833333333333037e-01	1.048373797185023038e-05
-4.000000000000000083e-02	2.291666666666666852e-01	1.264489293791761700e-05
-4.000000000000000083e-02	2.312500000000000111e-01	1.501795325564284675e-05
-4.000000000000000083e-02	2.333333333333333370e-01	1.749120127862636065e-05
-4.000000000000000083e-02	2.354166666666666630e-01	1.992892639506958294e-05
-4.000000000000000083e-02	2.374999999999999889e-01	2.219280805227292453e-05
-4.000000000000000083e-02	2.395833333333333148e-01	2.416689052700924268e-05
-4.000000000000000083e-02	2.416666666666666408e-01	2.578009689655854671e-05
-4.000000000000000083e-02	2.437499999999999667e-01	2.701946319219572615e-05
-4.000000000000000083e-02	2.458333333333333481e-01	2.792859165901659090e-05
-4.000000000000000083e-02	2.479166666666666741e-01	2.858951571062818341e-05
-4.000000000000000083e-02	2.500000000000000000e-01	2.909157354229258743e-05
-3.966666666666666952e-02	-2.500000000000000000e-01	1.068900284230019315e-88
-3.966666666666666952e-02	-2.479166666666666741e-01	5.746101474884285704e-88
-3.966666666666666952e-02	-2.458333333333333204e-01	3.073325458924737055e-87
-3.966666666666666952e-02	-2.437499999999999944e-01	1.650731084888434426e-86
-3.966666666666666952e-02	-2.416666666666666685e-01	8.967129569498061403e-86
-3.966666666666666952e-02	-2.395833333333333426e-01	4.935936397648242563e-85
-3.966666666666666952e-02	-2.374999999999999889e-01	2.741123141189519567e-84
-3.966666666666666952e-02	-2.354166666666666630e-01	1.522044017323438675e-83
-3.966666666666666952e-02	-2.333333333333333370e-01	8.362305419361321991e-83
-3.966666666666666952e-02	-2.312500000000000111e-01	4.504279307226173085e-82
-3.966666666666666952e-02	-2.291666666666666574e-01	2.362951674425909134e-81
-3.966666666666666952e-02	-2.270833333333333315e-01	1.202762089869514149e-80
-3.966666666666666952e-02	-2.250000000000000056e-01	5.933054458988105576e-80
-3.966666666666666952e-02	-2.229166666666666519e-01	2.839082686099096463e-79
-3.966666666666666952e-02	-2.208333333333333259e-01	1.321689159244224371e-78
-3.966666666666666952e-02	-2.187500000000000000e-01	6.013461010770887817e-78
-3.966666666666666952e-02	-2.166666666666666741e-01	2.690423942755004438e-77
-3.966666666666666952e-02	-2.145833333333333481e-01	1.192318578874488340e-76
-3.966666666666666952e-02	-2.124999999999999944e-01	5.275007914687831707e-76
-3.966666666666666952e-02	-2.104166666666666685e-01	2.346360648434708357e-75
-3.966666666666666952e-02	-2.083333333333333426e-01	1.054542902152049214e-74
