zeta1	zeta2	posterior
-4.000000000000000083e-02	1.604166666666666519e-01	7.600076018601028653e-10
-4.000000000000000083e-02	1.624999999999999778e-01	1.275811624123651837e-09
-4.000000000000000083e-02	1.645833333333333037e-01	2.129421070296490777e-09
-4.000000000000000083e-02	1.666666666666666852e-01	3.511935588740230576e-09
-4.000000000000000083e-02	1.687500000000000111e-01	5.697988596467873908e-09
-4.000000000000000083e-02	1.708333333333333370e-01	9.068856794992982140e-09
-4.000000000000000083e-02	1.729166666666666630e-01	1.413639977918093109e-08
-4.000000000000000083e-02	1.749999999999999889e-01	2.156686815753359770e-08
-4.000000000000000083e-02	1.770833333333333148e-01	3.220619696155938559e-08
-4.000000000000000083e-02	1.791666666666666408e-01	4.711374730335570770e-08
-4.000000000000000083e-02	1.812499999999999667e-01	6.761847684556287848e-08
-4.000000000000000083e-02	1.833333333333333481e-01	9.541583180379615835e-08
-4.000000000000000083e-02	1.854166666666666741e-01	1.327173810994045728e-07
-4.000000000000000083e-02	1.875000000000000000e-01	1.824398543184243655e-07
-4.000000000000000083e-02	1.895833333333333259e-01	2.483735279901129347e-07
-4.000000000000000083e-02	1.916666666666666519e-01	3.352145648170187923e-07
-4.000000000000000083e-02	1.937499999999999778e-01	4.483142701982777076e-07
-4.000000000000000083e-02	1.958333333333333037e-01	5.930343564832912539e-07
-4.000000000000000083e-02	1.979166666666666852e-01	7.737326570506331783e-07
-4.000000000000000083e-02	2.000000000000000111e-01	9.926243163483585420e-07
-4.000000000000000083e-02	2.020833333333333370e-01	1.248990685633356405e-06
-4.000000000000000083e-02	2.041666666666666630e-01	1.539317810031740276e-06
-4.000000000000000083e-02	2.062499999999999889e-01	1.858830006417328578e-06
-4.000000000000000083e-02	2.083333333333333148e-01	2.204520339696150977e-06
-4.000000000000000083e-02	2.104166666666666408e-01	2.579264378379478147e-06
-4.000000000000000083e-02	2.124999999999999667e-01	2.996107295147611890e-06
-4.000000000000000083e-02	2.145833333333333481e-01	3.481497955412061127e-06
-4.000000000000000083e-02	2.166666666666666741e-01	4.076194970510635721e-06
-4.000000000000000083e-02	2.187500000000000000e-01	4.832806831286832912e-06
